,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres
76022,tt0077663,movie,Heaven Can Wait,Heaven Can Wait,0,1978,\N,101,"Comedy,Fantasy,Romance"
76040,tt0077681,movie,The Hills Have Eyes,The Hills Have Eyes,0,1977,\N,90,"Horror,Thriller"
76057,tt0077698,movie,Hot Lead and Cold Feet,Hot Lead and Cold Feet,0,1978,\N,90,"Comedy,Western"
76070,tt0077711,movie,Autumn Sonata,Höstsonaten,0,1978,\N,99,"Drama,Music"
76072,tt0077713,movie,I Spit on Your Grave,Day of the Woman,0,1978,\N,101,"Horror,Thriller"
76075,tt0077716,movie,Ice Castles,Ice Castles,0,1978,\N,108,"Drama,Romance,Sport"
76099,tt0077742,movie,Interiors,Interiors,0,1978,\N,92,Drama
76102,tt0077745,movie,Invasion of the Body Snatchers,Invasion of the Body Snatchers,0,1978,\N,115,"Horror,Sci-Fi"
76122,tt0077766,movie,Jaws 2,Jaws 2,0,1978,\N,116,"Adventure,Horror,Thriller"
76193,tt0077838,movie,The Last Waltz,The Last Waltz,0,1978,\N,117,"Biography,Documentary,Music"
76223,tt0077869,movie,The Lord of the Rings,The Lord of the Rings,0,1978,\N,132,"Adventure,Animation,Fantasy"
76268,tt0077914,movie,Martin,Martin,0,1977,\N,95,"Drama,Horror"
76282,tt0077928,movie,Midnight Express,Midnight Express,0,1978,\N,121,"Biography,Crime,Drama"
76325,tt0077973,movie,Invincible Shaolin,Nan Shao Lin yu bei Shao Lin,0,1978,\N,98,"Action,Drama"
76327,tt0077975,movie,National Lampoon's Animal House,National Lampoon's Animal House,0,1978,\N,109,Comedy
76412,tt0078062,movie,The Clonus Horror,The Clonus Horror,0,1979,\N,90,"Horror,Romance,Sci-Fi"
76436,tt0078087,movie,Piranha,Piranha,0,1978,\N,94,"Comedy,Horror,Sci-Fi"
76439,tt0078090,movie,The Flat Jungle,De platte jungle,0,1979,\N,90,Documentary
76501,tt0078158,movie,Return from Witch Mountain,Return from Witch Mountain,0,1978,\N,95,"Adventure,Family,Fantasy"
76506,tt0078163,movie,Revenge of the Pink Panther,Revenge of the Pink Panther,0,1978,\N,99,"Comedy,Crime,Mystery"
76594,tt0078252,movie,Snake in the Eagle's Shadow,Se ying diu sau,0,1978,\N,90,"Action,Comedy"
76683,tt0078346,movie,Superman,Superman,0,1978,\N,143,"Action,Adventure,Sci-Fi"
76687,tt0078350,movie,The Swarm,The Swarm,0,1978,\N,116,"Horror,Thriller"
76779,tt0078446,movie,Up in Smoke,Up in Smoke,0,1978,\N,86,"Comedy,Music"
76813,tt0078480,movie,Watership Down,Watership Down,0,1978,\N,92,"Adventure,Animation,Drama"
76823,tt0078490,movie,Who'll Stop the Rain,Who'll Stop the Rain,0,1978,\N,126,"Action,Crime,Drama"
76837,tt0078504,movie,The Wiz,The Wiz,0,1978,\N,134,"Adventure,Family,Fantasy"
76920,tt0078588,tvMiniSeries,Connections,Connections,0,1978,1978,50,"Documentary,History"
77043,tt0078718,movie,And Justice for All,...And Justice for All,0,1979,\N,119,"Crime,Drama,Thriller"
77046,tt0078721,movie,10,10,0,1979,\N,122,"Comedy,Romance"
77048,tt0078723,movie,1941,1941,0,1979,\N,118,"Action,Comedy,War"
77072,tt0078748,movie,Alien,Alien,0,1979,\N,117,"Horror,Sci-Fi"
77078,tt0078754,movie,All That Jazz,All That Jazz,0,1979,\N,123,"Drama,Music,Musical"
77087,tt0078763,movie,Camera Buff,Amator,0,1979,\N,112,"Comedy,Drama,Romance"
77090,tt0078766,movie,Americathon,Americathon,0,1979,\N,86,"Comedy,Musical"
77091,tt0078767,movie,The Amityville Horror,The Amityville Horror,0,1979,\N,117,Horror
77112,tt0078788,movie,Apocalypse Now,Apocalypse Now,0,1979,\N,147,"Drama,Mystery,War"
77114,tt0078790,movie,The Apple Dumpling Gang Rides Again,The Apple Dumpling Gang Rides Again,0,1979,\N,88,"Comedy,Family,Western"
77165,tt0078841,movie,Being There,Being There,0,1979,\N,130,"Comedy,Drama"
77180,tt0078856,movie,Beyond the Poseidon Adventure,Beyond the Poseidon Adventure,0,1979,\N,114,"Action,Adventure"
77192,tt0078869,movie,The Black Hole,The Black Hole,0,1979,\N,98,"Action,Sci-Fi"
77195,tt0078872,movie,The Black Stallion,The Black Stallion,0,1979,\N,118,"Adventure,Family,Sport"
77198,tt0078875,movie,The Tin Drum,Die Blechtrommel,0,1979,\N,142,"Drama,War"
77224,tt0078902,movie,Breaking Away,Breaking Away,0,1979,\N,101,"Comedy,Drama,Sport"
77230,tt0078908,movie,The Brood,The Brood,0,1979,\N,92,"Horror,Sci-Fi"
77257,tt0078935,movie,Cannibal Holocaust,Cannibal Holocaust,0,1980,\N,95,"Adventure,Horror"
77259,tt0078937,tvMovie,Captain America,Captain America,0,1979,\N,97,"Action,Adventure,Sci-Fi"
77260,tt0078938,tvMovie,Captain America II: Death Too Soon,Captain America II: Death Too Soon,0,1979,\N,83,"Action,Adventure,Sci-Fi"
77272,tt0078950,movie,The Champ,The Champ,0,1979,\N,121,"Drama,Sport"
77288,tt0078966,movie,The China Syndrome,The China Syndrome,0,1979,\N,122,"Drama,Thriller"
77364,tt0079043,movie,The Magnificent Ruffians,Mai ming xiao zi,0,1979,\N,106,"Action,Drama"
77390,tt0079073,movie,Dracula,Dracula,0,1979,\N,109,"Drama,Fantasy,Horror"
77411,tt0079095,movie,The Marriage of Maria Braun,Die Ehe der Maria Braun,0,1979,\N,120,"Drama,Romance"
77431,tt0079116,movie,Escape from Alcatraz,Escape from Alcatraz,0,1979,\N,112,"Biography,Crime,Drama"
77494,tt0079180,movie,The Frisco Kid,The Frisco Kid,0,1979,\N,119,"Adventure,Comedy,Drama"
77533,tt0079219,movie,Going in Style,Going in Style,0,1979,\N,97,"Comedy,Crime,Drama"
77553,tt0079239,movie,The Great Santini,The Great Santini,0,1979,\N,115,Drama
77554,tt0079240,movie,The Great Train Robbery,The First Great Train Robbery,0,1978,\N,110,"Adventure,Crime,Drama"
77575,tt0079261,movie,Hair,Hair,0,1979,\N,121,"Comedy,Drama,Musical"
77598,tt0079285,movie,Saturn 3,Saturn 3,0,1980,\N,88,"Adventure,Horror,Sci-Fi"
77628,tt0079315,movie,The Fearless Hyena,Xiao quan guai zhao,0,1979,\N,98,"Action,Comedy"
77678,tt0079367,movie,The Jerk,The Jerk,0,1979,\N,94,Comedy
77728,tt0079417,movie,Kramer vs. Kramer,Kramer vs. Kramer,0,1979,\N,105,Drama
77762,tt0079453,tvMovie,The Legend of Sleepy Hollow,The Legend of Sleepy Hollow,0,1980,\N,104,"Comedy,Fantasy,Horror"
77779,tt0079470,movie,Monty Python's Life of Brian,Life of Brian,0,1979,\N,94,Comedy
77798,tt0079489,movie,Love at First Bite,Love at First Bite,0,1979,\N,96,"Comedy,Horror"
77809,tt0079501,movie,Mad Max,Mad Max,0,1979,\N,88,"Action,Adventure,Sci-Fi"
77825,tt0079522,movie,Manhattan,Manhattan,0,1979,\N,96,"Comedy,Drama,Romance"
77843,tt0079540,movie,Meatballs,Meatballs,0,1979,\N,94,Comedy
77853,tt0079550,movie,Meteor,Meteor,0,1979,\N,108,"Action,Drama,Sci-Fi"
77877,tt0079574,movie,Moonraker,Moonraker,0,1979,\N,126,"Action,Adventure,Sci-Fi"
77879,tt0079576,movie,More American Graffiti,More American Graffiti,0,1979,\N,110,"Comedy,Drama,War"
77882,tt0079579,movie,Moscow Does Not Believe in Tears,Moskva slezam ne verit,0,1980,\N,150,"Comedy,Drama,Romance"
77891,tt0079588,movie,The Muppet Movie,The Muppet Movie,0,1979,\N,95,"Adventure,Comedy,Family"
77940,tt0079638,movie,Norma Rae,Norma Rae,0,1979,\N,114,Drama
77942,tt0079640,movie,North Dallas Forty,North Dallas Forty,0,1979,\N,119,"Comedy,Drama,Sport"
77943,tt0079641,movie,Nosferatu the Vampyre,Nosferatu - Phantom der Nacht,0,1979,\N,107,"Drama,Horror"
77980,tt0079679,movie,Autumn Marathon,Osenniy marafon,0,1979,\N,90,"Comedy,Drama,Romance"
78014,tt0079714,movie,Phantasm,Phantasm,0,1979,\N,89,"Horror,Sci-Fi"
78018,tt0079718,movie,Flatfoot in Egypt,Piedone d'Egitto,0,1980,\N,108,"Action,Comedy,Crime"
78059,tt0079759,movie,Orchestra Rehearsal,Prova d'orchestra,0,1978,\N,72,"Comedy,Drama,Music"
78066,tt0079766,movie,Quadrophenia,Quadrophenia,0,1979,\N,120,"Drama,Music"
78080,tt0079781,movie,Real Life,Real Life,0,1979,\N,99,Comedy
78115,tt0079817,movie,Rocky II,Rocky II,0,1979,\N,119,"Drama,Sport"
78130,tt0079833,movie,Lupin III: The Castle of Cagliostro,Rupan sansei: Kariosutoro no shiro,0,1979,\N,102,"Adventure,Animation,Comedy"
78195,tt0079902,tvMiniSeries,Sherlock Holmes and Doctor Watson,Sherlok Kholms i doktor Vatson,0,1980,1980,67,"Crime,Mystery"
78233,tt0079944,movie,Stalker,Stalker,0,1979,\N,162,"Drama,Sci-Fi"
78234,tt0079945,movie,Star Trek: The Motion Picture,Star Trek: The Motion Picture,0,1979,\N,143,"Adventure,Mystery,Sci-Fi"
78235,tt0079946,movie,Starcrash,Starcrash,0,1978,\N,92,"Action,Adventure,Sci-Fi"
78308,tt0080025,movie,Time After Time,Time After Time,0,1979,\N,112,"Adventure,Drama,Sci-Fi"
78314,tt0080031,movie,Tom Horn,Tom Horn,0,1980,\N,98,"Biography,Crime,Drama"
78320,tt0080037,tvMovie,The Very Same Munchhausen,Tot samyy Myunkhgauzen,0,1980,\N,142,"Comedy,Drama,Fantasy"
78338,tt0080057,movie,Zombie,Zombi 2,0,1979,\N,91,Horror
78397,tt0080120,movie,The Warriors,The Warriors,0,1979,\N,93,"Action,Crime,Thriller"
78407,tt0080130,movie,When a Stranger Calls,When a Stranger Calls,0,1979,\N,97,"Horror,Mystery,Thriller"
78426,tt0080149,movie,Woyzeck,Woyzeck,0,1979,\N,82,Drama
78455,tt0080179,movie,Drunken Master,Jui kuen,0,1978,\N,111,"Action,Comedy"
78534,tt0080263,tvEpisode,Sherlock Holmes and Doctor Watson: The Bloody Inscription,Krovavaya nadpis,0,1980,\N,67,"Crime,Mystery"
78567,tt0080297,tvMiniSeries,Tinker Tailor Soldier Spy,Tinker Tailor Soldier Spy,0,1979,1979,45,"Drama,Mystery,Thriller"
78580,tt0080310,movie,Breaker Morant,'Breaker' Morant,0,1980,\N,107,"Drama,History,War"
78588,tt0080319,movie,9 to 5,Nine to Five,0,1980,\N,109,Comedy
78608,tt0080339,movie,Airplane!,Airplane!,0,1980,\N,88,Comedy
78623,tt0080354,movie,Alligator,Alligator,0,1980,\N,91,"Horror,Sci-Fi,Thriller"
78629,tt0080360,movie,Altered States,Altered States,0,1980,\N,102,"Horror,Sci-Fi,Thriller"
78634,tt0080365,movie,American Gigolo,American Gigolo,0,1980,\N,117,"Crime,Drama,Mystery"
78646,tt0080377,movie,Any Which Way You Can,Any Which Way You Can,0,1980,\N,116,"Action,Comedy"
78657,tt0080388,movie,Atlantic City,Atlantic City,0,1980,\N,104,"Crime,Drama,Romance"
78660,tt0080391,movie,Attack of the Killer Tomatoes!,Attack of the Killer Tomatoes!,0,1978,\N,83,"Adventure,Comedy,Horror"
78662,tt0080393,movie,Attila,Attila flagello di Dio,0,1982,\N,91,"Comedy,History"
78671,tt0080402,movie,The Awakening,The Awakening,0,1980,\N,101,Horror
78690,tt0080421,movie,Battle Beyond the Stars,Battle Beyond the Stars,0,1980,\N,104,"Action,Adventure,Sci-Fi"
78705,tt0080436,movie,Battle Creek Brawl,Battle Creek Brawl,0,1980,\N,95,"Action,Comedy,Crime"
78706,tt0080437,movie,The Big Red One,The Big Red One,0,1980,\N,113,"Drama,War"
78708,tt0080439,movie,The Taming of the Scoundrel,Il bisbetico domato,0,1980,\N,107,"Comedy,Romance"
78722,tt0080453,movie,The Blue Lagoon,The Blue Lagoon,0,1980,\N,104,"Adventure,Drama,Romance"
78724,tt0080455,movie,The Blues Brothers,The Blues Brothers,0,1980,\N,133,"Adventure,Comedy,Crime"
78733,tt0080464,movie,The Boogey Man,The Boogey Man,0,1980,\N,82,Horror
78741,tt0080472,movie,Bronco Billy,Bronco Billy,0,1980,\N,116,"Action,Adventure,Comedy"
78743,tt0080474,movie,Brubaker,Brubaker,0,1980,\N,131,"Crime,Drama"
78755,tt0080487,movie,Caddyshack,Caddyshack,0,1980,\N,98,"Comedy,Sport"
78759,tt0080491,movie,Caligula,Caligola,0,1979,\N,156,"Drama,History"
78760,tt0080492,movie,Can't Stop the Music,Can't Stop the Music,0,1980,\N,124,"Biography,Comedy,Musical"
78784,tt0080516,movie,The Changeling,The Changeling,0,1980,\N,107,"Horror,Mystery"
78807,tt0080539,movie,City of Women,La città delle donne,0,1980,\N,139,"Comedy,Drama,Fantasy"
78817,tt0080549,movie,Coal Miner's Daughter,Coal Miner's Daughter,0,1980,\N,124,"Biography,Drama,Music"
78824,tt0080556,movie,The Competition,The Competition,0,1980,\N,123,"Drama,Music,Romance"
78878,tt0080610,movie,The Last Metro,Le dernier métro,0,1980,\N,132,"Drama,Romance,War"
78889,tt0080623,movie,Half a Loaf of Kung Fu,Yi zhao ban shi chuang jiang hu,0,1978,\N,97,"Action,Comedy"
78926,tt0080661,movie,Dressed to Kill,Dressed to Kill,0,1980,\N,104,"Crime,Drama,Mystery"
78942,tt0080678,movie,The Elephant Man,The Elephant Man,0,1980,\N,124,"Biography,Drama"
78948,tt0080684,movie,Star Wars: Episode V - The Empire Strikes Back,Star Wars: Episode V - The Empire Strikes Back,0,1980,\N,124,"Action,Adventure,Fantasy"
78980,tt0080716,movie,Fame,Fame,0,1980,\N,134,"Drama,Music,Musical"
78995,tt0080731,movie,The Fiendish Plot of Dr. Fu Manchu,The Fiendish Plot of Dr. Fu Manchu,0,1980,\N,100,"Comedy,Crime,Fantasy"
79000,tt0080736,movie,The Final Countdown,The Final Countdown,0,1980,\N,103,"Action,Adventure,Sci-Fi"
79009,tt0080745,movie,Flash Gordon,Flash Gordon,0,1980,\N,111,"Action,Adventure,Sci-Fi"
79013,tt0080749,movie,The Fog,The Fog,0,1980,\N,89,"Horror,Thriller"
79025,tt0080761,movie,Friday the 13th,Friday the 13th,0,1980,\N,95,"Horror,Mystery,Thriller"
79064,tt0080801,movie,The Gods Must Be Crazy,The Gods Must Be Crazy,0,1980,\N,109,"Adventure,Comedy"
79099,tt0080836,movie,Hangar 18,Hangar 18,0,1980,\N,97,Sci-Fi
79124,tt0080861,movie,Herbie Goes Bananas,Herbie Goes Bananas,0,1980,\N,100,"Adventure,Comedy,Family"
79143,tt0080881,movie,The Hollywood Knights,The Hollywood Knights,0,1980,\N,91,Comedy
79151,tt0080889,movie,Hopscotch,Hopscotch,0,1980,\N,106,"Adventure,Comedy"
79166,tt0080904,movie,Humanoids from the Deep,Humanoids from the Deep,0,1980,\N,80,"Horror,Sci-Fi"
79175,tt0080913,movie,The Idolmaker,The Idolmaker,0,1980,\N,117,"Biography,Drama,Music"
79185,tt0080923,movie,Inferno,Inferno,0,1980,\N,106,Horror
79241,tt0080979,movie,Kagemusha: The Shadow Warrior,Kagemusha,0,1980,\N,162,"Drama,History,War"
79321,tt0081060,movie,Little Darlings,Little Darlings,0,1980,\N,96,"Comedy,Drama"
79324,tt0081063,movie,Little Miss Marker,Little Miss Marker,0,1980,\N,103,"Comedy,Drama,Romance"
79331,tt0081070,movie,The Long Good Friday,The Long Good Friday,0,1980,\N,114,"Crime,Drama,Mystery"
79407,tt0081150,movie,Melvin and Howard,Melvin and Howard,0,1980,\N,95,"Comedy,Drama"
79429,tt0081176,movie,My American Uncle,Mon oncle d'Amérique,0,1980,\N,125,"Comedy,Drama,Romance"
79437,tt0081184,movie,Motel Hell,Motel Hell,0,1980,\N,101,"Comedy,Horror,Thriller"
79460,tt0081207,movie,My Bodyguard,My Bodyguard,0,1980,\N,102,"Comedy,Drama,Family"
79507,tt0081259,movie,The Octagon,The Octagon,0,1980,\N,103,"Action,Drama,Romance"
79516,tt0081268,movie,"Oh, God! Book II","Oh, God! Book II",0,1980,\N,94,"Comedy,Fantasy"
79531,tt0081283,movie,Ordinary People,Ordinary People,0,1980,\N,124,Drama
79564,tt0081318,movie,City of the Living Dead,Paura nella città dei morti viventi,0,1980,\N,93,Horror
79595,tt0081353,movie,Popeye,Popeye,0,1980,\N,114,"Adventure,Comedy,Family"
79615,tt0081375,movie,Private Benjamin,Private Benjamin,0,1980,\N,109,"Comedy,War"
79616,tt0081376,movie,The Private Eyes,The Private Eyes,0,1980,\N,91,"Comedy,Mystery"
79622,tt0081383,movie,Prom Night,Prom Night,0,1980,\N,92,"Horror,Mystery,Thriller"
79636,tt0081398,movie,Raging Bull,Raging Bull,0,1980,\N,129,"Biography,Drama,Sport"
79638,tt0081400,movie,Raise the Titanic,Raise the Titanic,0,1980,\N,115,"Action,Adventure,Drama"
79658,tt0081420,movie,Return of the Secaucus Seven,Return of the Secaucus Seven,0,1980,\N,104,Drama
79665,tt0081427,movie,Ricomincio da tre,Ricomincio da tre,0,1981,\N,110,Comedy
79679,tt0081441,movie,Rude Boy,Rude Boy,0,1980,\N,133,"Drama,Music"
79683,tt0081445,movie,Running Scared,Running Scared,0,1980,\N,96,"Action,Adventure,Drama"
79692,tt0081455,movie,Scanners,Scanners,0,1981,\N,103,"Horror,Sci-Fi,Thriller"
79716,tt0081480,movie,Seems Like Old Times,Seems Like Old Times,0,1980,\N,102,"Comedy,Romance"
79741,tt0081505,movie,The Shining,The Shining,0,1980,\N,146,"Drama,Horror"
79742,tt0081506,movie,Shogun Assassin,Shogun Assassin,0,1980,\N,85,"Action,Adventure"
79765,tt0081529,movie,Smokey and the Bandit II,Smokey and the Bandit II,0,1980,\N,100,"Action,Adventure,Comedy"
79770,tt0081534,movie,Somewhere in Time,Somewhere in Time,0,1980,\N,103,"Drama,Fantasy,Romance"
79789,tt0081554,movie,Stardust Memories,Stardust Memories,0,1980,\N,89,"Comedy,Drama"
79797,tt0081562,movie,Stir Crazy,Stir Crazy,0,1980,\N,111,"Comedy,Crime"
79802,tt0081568,movie,The Stunt Man,The Stunt Man,0,1980,\N,131,"Action,Comedy,Drama"
79807,tt0081573,movie,Superman II,Superman II,0,1980,\N,127,"Action,Adventure,Sci-Fi"
79865,tt0081633,movie,Time Bandits,Time Bandits,0,1981,\N,110,"Adventure,Comedy,Fantasy"
79925,tt0081693,movie,The Pumaman,L'uomo puma,0,1980,\N,90,"Action,Adventure,Crime"
79928,tt0081696,movie,Urban Cowboy,Urban Cowboy,0,1980,\N,132,"Drama,Romance,Western"
79968,tt0081738,movie,The Watcher in the Woods,The Watcher in the Woods,0,1980,\N,84,"Family,Horror,Mystery"
79978,tt0081748,movie,Where the Buffalo Roam,Where the Buffalo Roam,0,1980,\N,99,"Biography,Comedy"
79993,tt0081764,movie,Without Warning,Without Warning,0,1980,\N,89,"Horror,Sci-Fi,Thriller"
80034,tt0081809,movie,North Sea Hijack,North Sea Hijack,0,1980,\N,95,"Action,Adventure,Thriller"
80067,tt0081846,tvMiniSeries,Cosmos,Cosmos,0,1980,1980,60,Documentary
80095,tt0081874,tvSeries,The Hitch Hiker's Guide to the Galaxy,The Hitch Hiker's Guide to the Galaxy,0,1981,1981,152,"Adventure,Comedy,Sci-Fi"
80184,tt0081964,movie,...All the Marbles,...All the Marbles,0,1981,\N,113,"Comedy,Drama,Sport"
80194,tt0081974,movie,Absence of Malice,Absence of Malice,0,1981,\N,116,"Drama,Romance,Thriller"
80220,tt0082000,movie,Contamination,Contamination,0,1980,\N,95,"Horror,Sci-Fi"
80229,tt0082009,movie,American Pop,American Pop,0,1981,\N,96,"Animation,Drama,History"
80230,tt0082010,movie,An American Werewolf in London,An American Werewolf in London,0,1981,\N,97,"Comedy,Horror"
80251,tt0082031,movie,Arthur,Arthur,0,1981,\N,97,"Comedy,Romance"
80265,tt0082045,movie,Banana Joe,Banana Joe,0,1982,\N,96,"Action,Comedy"
80302,tt0082083,movie,Blood Beach,Blood Beach,0,1980,\N,92,"Comedy,Horror,Sci-Fi"
80304,tt0082085,movie,Blow Out,Blow Out,0,1981,\N,108,"Crime,Drama,Mystery"
80308,tt0082089,movie,Body Heat,Body Heat,0,1981,\N,113,"Crime,Drama,Romance"
80315,tt0082096,movie,Das Boot,Das Boot,0,1981,\N,149,"Drama,War"
80318,tt0082100,movie,The Party,La boum,0,1980,\N,100,"Comedy,Drama,Romance"
80339,tt0082121,movie,Bustin' Loose,Bustin' Loose,0,1981,\N,94,"Comedy,Drama"
80354,tt0082136,movie,The Cannonball Run,The Cannonball Run,0,1981,\N,95,"Action,Comedy,Sport"
80364,tt0082146,movie,Caveman,Caveman,0,1981,\N,91,"Comedy,Romance"
80369,tt0082153,movie,Masked Avengers,Cha shou,0,1981,\N,92,"Action,Drama"
80373,tt0082158,movie,Chariots of Fire,Chariots of Fire,0,1981,\N,125,"Biography,Drama,Sport"
80390,tt0082175,movie,The Chosen,The Chosen,0,1981,\N,108,Drama
80391,tt0082176,movie,Christiane F.,Christiane F. - Wir Kinder vom Bahnhof Zoo,0,1981,\N,138,"Biography,Drama"
80401,tt0082186,movie,Clash of the Titans,Clash of the Titans,0,1981,\N,118,"Action,Adventure,Fantasy"
80412,tt0082198,movie,Conan the Barbarian,Conan the Barbarian,0,1982,\N,129,"Adventure,Fantasy"
80413,tt0082199,movie,Condorman,Condorman,0,1981,\N,90,"Action,Adventure,Comedy"
80414,tt0082200,movie,Continental Divide,Continental Divide,0,1981,\N,103,"Comedy,Romance"
80434,tt0082220,movie,Cutter's Way,Cutter's Way,0,1981,\N,109,"Crime,Drama,Mystery"
80462,tt0082250,movie,Death Wish II,Death Wish II,0,1982,\N,89,"Action,Crime,Drama"
80464,tt0082252,movie,The Decline of Western Civilization,The Decline of Western Civilization,0,1981,\N,100,"Documentary,History,Music"
80475,tt0082263,movie,The Devil and Max Devlin,The Devil and Max Devlin,0,1981,\N,96,"Comedy,Family,Fantasy"
80481,tt0082269,movie,Diva,Diva,0,1981,\N,117,"Crime,Music,Thriller"
80499,tt0082288,movie,Dragonslayer,Dragonslayer,0,1981,\N,109,"Action,Adventure,Fantasy"
80550,tt0082340,movie,Escape from New York,Escape from New York,0,1981,\N,99,"Action,Adventure,Sci-Fi"
80558,tt0082348,movie,Excalibur,Excalibur,0,1981,\N,140,"Adventure,Drama,Fantasy"
80560,tt0082350,movie,An Eye for an Eye,An Eye for an Eye,0,1981,\N,106,"Action,Adventure,Crime"
80563,tt0082353,movie,Eyewitness,Eyewitness,0,1981,\N,103,"Crime,Drama,Mystery"
80580,tt0082370,movie,The Woman Next Door,La femme d'à côté,0,1981,\N,106,"Drama,Romance"
80587,tt0082377,movie,The Final Conflict,The Final Conflict,0,1981,\N,108,Horror
80592,tt0082382,movie,First Monday in October,First Monday in October,0,1981,\N,98,"Comedy,Drama"
80607,tt0082398,movie,For Your Eyes Only,For Your Eyes Only,0,1981,\N,127,"Action,Adventure,Thriller"
80614,tt0082405,movie,The Four Seasons,The Four Seasons,0,1981,\N,107,"Comedy,Drama"
80615,tt0082406,movie,The Fox and the Hound,The Fox and the Hound,0,1981,\N,83,"Adventure,Animation,Drama"
80625,tt0082416,movie,The French Lieutenant's Woman,The French Lieutenant's Woman,0,1981,\N,124,"Drama,Romance"
80627,tt0082418,movie,Friday the 13th Part 2,Friday the 13th Part 2,0,1981,\N,87,"Horror,Mystery,Thriller"
80636,tt0082427,movie,The Funhouse,The Funhouse,0,1981,\N,96,Horror
80640,tt0082431,movie,Galaxy of Terror,Galaxy of Terror,0,1981,\N,81,"Action,Adventure,Horror"
80641,tt0082432,movie,Gallipoli,Gallipoli,0,1981,\N,110,"Adventure,Drama,History"
80658,tt0082449,movie,Ghost Story,Ghost Story,0,1981,\N,110,"Drama,Horror,Thriller"
80683,tt0082474,movie,The Great Muppet Caper,The Great Muppet Caper,0,1981,\N,97,"Adventure,Comedy,Crime"
80686,tt0082477,movie,Gregory's Girl,Gregory's Girl,0,1980,\N,91,"Comedy,Drama,Romance"
80693,tt0082484,movie,Quest for Fire,La guerre du feu,0,1981,\N,100,"Adventure,Drama"
80704,tt0082495,movie,Halloween II,Halloween II,0,1981,\N,92,Horror
80707,tt0082498,movie,Happy Birthday to Me,Happy Birthday to Me,0,1981,\N,110,"Horror,Mystery,Thriller"
